"","2000","2001","2002","2003","2004","2005"
"Ganges",2.51129133337391,2.59455320541024,3.19609577319534,6.62578345274299,6.22154978636465,4.44385823007925
"Mekong",0.00285873992024996,0.00297296780202,0.00217709435129514,0.00208423234058278,0.00229635155699726,0.0029462145614536
"Irawaddy",0.000323934113614164,0.000347929641392629,0.000337966059073562,0.000298946745732007,0.000229648465642965,0.000310477941407261
"Luni_ext",0.261561332560959,0.207640900308642,0.23233505374098,0.321139433932294,0.301865379669916,0.345246294516762
"Indus",11.0405181539615,9.10041847058701,10.3324332527105,14.735169685515,15.0752376071363,15.7249180880987
"Amu_Darya",0.619449523850403,0.443566308209413,0.480013603700998,0.569131314486127,0.609060254829377,0.472284231615972
"Brahmaputra",0.123658872904321,0.180314966628051,0.136359112378501,0.34036650047808,0.144350249481719,0.191711221758297
"Syr_Darya",0.258156360772592,0.233989592667922,0.242528202753704,0.241954281556656,0.28042902507919,0.241842532563523
"Salween",0.00885458712778503,0.0092757805074845,0.0094565238085964,0.00824254666526479,0.00869964475888122,0.0099935935939966
"Tarim",2.24038375807274,1.65581847809885,1.9015078176222,1.695062230571,1.93107560835558,2.59060136091143
"Ili",2.18115622521355,1.76273581860708,2.09440966696558,1.55514360916356,1.91544961134635,2.34915452931298
"Inner_Tibetan_Plateau",0.00240122869512652,0.00151962951468578,0.0018148123940531,0.00199526106844195,0.00207274534460491,0.0023849601480786
"Yangtze",0.120175006127182,0.199040381966176,0.088902750693259,0.118161712331854,0.149140400021566,0.198196636128326
"Inner_Tibetan_Plateau_extended",0.263559559567703,0.190725529827245,0.256889555474638,0.214902182854322,0.36577495948102,0.392587597908355
"Yellow",0.0138431483426297,0.010930236755082,0.0162082189560033,0.0128163545123507,0.0170548013946467,0.0172322967158412
