"","2000","2001","2002","2003","2004","2005"
"Ganges",30.9050264064405,30.1325516410154,30.433714276222,31.2719048996935,30.8294877747853,31.1138222027967
"Mekong",0.73819378392294,0.716332413622312,0.716469621489529,0.698543851998915,0.846982968771566,0.742938082231973
"Irawaddy",0.401897065238145,0.321478673156493,0.386049216566851,0.367122999431219,0.431289483560946,0.375881180008183
"Luni_ext",0,0,0,0,0,0
"Indus",46.1103050849424,37.1066209493649,36.6786293812585,43.6488132043531,42.8187041590223,50.260913009592
"Amu_Darya",15.6846954105748,12.0980536370522,12.9447032305141,17.3285343858924,16.0426091834136,15.4300592910723
"Brahmaputra",55.0840808058556,50.0543093875853,54.3584721907178,57.9015502138112,61.0839553154033,55.0867609477781
"Syr_Darya",4.70933041665795,4.22110260071578,4.53008755067588,4.74504753773195,5.21515386750733,4.78852059979243
"Salween",5.85011155095106,5.59090843867689,5.72854791960805,5.98239704523795,6.77333506215913,5.77424821310823
"Tarim",21.2316928812816,17.3706987681526,19.1330425904191,19.5081812608702,20.4186818158857,26.0957030186965
"Ili",7.68650070548574,5.97522322754244,7.93932052689666,6.24920611797734,7.71591171597235,7.98801774263453
"Inner_Tibetan_Plateau",7.24912896535476,6.59291082287879,7.43518970014844,6.57704053070263,8.19508994257619,9.00854978781471
"Yangtze",4.56213444143738,4.61392410146683,5.05006491376747,4.69146768145942,5.97932759248501,5.06736278800702
"Inner_Tibetan_Plateau_extended",2.77253108407557,2.75346981562186,2.64892592376005,2.66444124220692,3.37564683358189,3.96832876220203
"Yellow",0.093615311877142,0.0899561129204984,0.0829981462060203,0.0814143909095815,0.0972203643708267,0.107891024176616
