"","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"Ganges",9.95017197775608,7.73234582589056,11.3809213398677,4.85061133243178,13.2910174786661,9.0398685586046,12.0057688898899,18.7324488995908,6.17524444751174,7.85661630110317,7.57732565750932,11.0778531968712,9.84176488335118,9.29767899568367,9.63652298480423,9.36420932029278,7.52521282059055,6.48845125738255,8.14993401302411,7.54044806259717,10.5998171860697,10.1262211554621,11.9235076504938,5.79312817540101,11.7883519946944,8.9948849837314,14.6662036518733,11.2434410208347,10.0796878265735,11.211517764631,5.79519518361805,7.88964505673478,9.84244537871391,10.1901394710278,13.6045539764527,11.5691834835779,12.4131988344024
"Mekong",0.207513841049886,0.212897425877081,0.259102478921733,0.244379798599786,0.250873914114233,0.240915096045622,0.351367194455473,0.342601916432369,0.338062958213511,0.284997112284123,0.21857828861738,0.230263319349603,0.362384787705312,0.246359632089811,0.383348327728414,0.283131989365952,0.285225116569949,0.43477476133068,0.351364763485158,0.269766196516566,0.229959299444628,0.319171038412869,0.31439356365356,0.321135895886531,0.301766455986407,0.297429012167487,0.285550581757748,0.267375206825985,0.251041888689445,0.347993983814524,0.378850348743576,0.322970093157074,0.287734713567448,0.275040611964194,0.274034907212614,0.391738087715059,0.299225274456671
"Irawaddy",0.0518419657669335,0.062764647263467,0.0683271673411089,0.0708830245221792,0.0654494101327197,0.0690451884989685,0.0737130675083474,0.0728906661543994,0.0592601892372549,0.0586677152335116,0.060519450287204,0.0643922060040315,0.074683747829153,0.0617320386855787,0.0650116016308889,0.0443125857972574,0.0547897714776869,0.0549818290925828,0.0564526549274867,0.0496840465307804,0.0497158682876774,0.0500454616034335,0.0529664524862077,0.0474028289285622,0.0479061610952943,0.0698340588687297,0.0579728295464219,0.0478299219872571,0.045296117976449,0.0560262391475993,0.050583677607615,0.0513836951900859,0.0485108435880785,0.0530486416817928,0.0501429042140711,0.0480997898157702,0.0468170522965552
"Luni_ext",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indus",27.303852823779,27.8053798824045,29.7678940140351,15.7399007658637,21.7947253684101,25.0319027913843,23.8514986917218,38.698259605701,17.1600965546616,31.9005274824795,21.3602748027267,25.5193660880162,18.0705642831033,29.3406103051172,12.156881943919,16.3076839566461,21.6853949536012,22.6506264362642,20.5053724945353,27.2770793132147,33.2019961604318,25.5712072619413,30.7170649457045,19.0135814068195,41.843204043431,25.3647417112686,19.5211691404078,32.5023698653855,21.3389601652429,34.6731040594715,16.4581458884949,22.7381903262108,26.5319039394305,24.3062413406843,32.2946485908366,22.5925634801137,28.6575718666622
"Amu_Darya",4.17946847158693,3.97703755909701,4.7418251128918,4.03591944672675,4.25067297075144,4.51344647936109,5.02869022174602,3.43491823316773,3.7454962405956,4.53909798828123,3.70429628459596,3.60614640161575,2.97096432081799,3.65062218591472,3.48060028047558,3.91932837942226,4.19423665242963,4.06748940754495,2.89522613646831,3.75584256086143,6.19293753660969,6.05766808165377,4.02940032811018,3.92211398203812,3.86039641230718,2.85758994861019,4.70760134718713,4.22132230262805,5.15028162893755,3.78203267192253,3.32833631853956,5.87589182444345,3.79544360981237,4.32370899569116,4.86055899411605,3.99727127401187,4.32964609229786
"Brahmaputra",0.181612689492518,0.204431402495904,0.219654121948151,0.199908075609825,0.211155118832748,0.232239807568892,0.240834906153773,0.241238707624399,0.177045655085412,0.177525638119775,0.141622852038383,0.19238901448392,0.282741888940383,0.175531140898546,0.258529500028956,0.268573330804013,0.204007030019478,0.202028763102081,0.159947058400673,0.251294318812665,0.169824109670279,0.212313254638005,0.177804029208769,0.146173432993466,0.16982958402957,0.231136851499986,0.303846040163056,0.218637761929051,0.212290420674503,0.237357967120505,0.223059517090778,0.207009052588079,0.217708299038054,0.254876316895063,0.269477181928579,0.2000837277541,0.21637363304478
"Syr_Darya",4.99377315490417,2.8091251370073,4.7958761561791,4.3876961836189,6.05406786928322,5.73895255739868,5.39684345619098,2.97239556477744,4.11542274515031,5.66627306689029,5.34240253180784,5.17706942005046,4.31414200542624,4.18372252481542,4.70125656020686,5.39188799334833,4.20122498235897,6.14415465790151,3.63890504694751,3.28219122752837,5.27375592680673,4.88168016779376,3.94337325513527,3.47348936661891,3.61201601260326,4.27751913158423,6.32664530149521,6.94788610712756,7.2433443913089,5.31696091240198,4.0553207084851,6.83312301463206,5.20024127056598,5.77753750331261,9.8434043611536,7.29614814437238,4.38661753619478
"Salween",0.151387717365767,0.168885181764361,0.179870048525938,0.205191982915536,0.191641569520016,0.16616997086543,0.222433141307003,0.163901454095176,0.179810095306799,0.19302936154687,0.164468206836782,0.167448437787764,0.216085906110579,0.180830815673594,0.26558979111098,0.160782400849011,0.188558269153738,0.217184380650193,0.160010966777625,0.199472943635053,0.154228239065847,0.181915506247944,0.191758420110844,0.162685613012607,0.180212342012124,0.176832620319592,0.216099556879983,0.189554493133706,0.189897173298897,0.233814415779305,0.215761138342922,0.209654504869478,0.169965626476128,0.213328818388331,0.160209492911636,0.190106777052087,0.181980982845166
"Tarim",13.8854425294671,11.2293425309805,8.06016129042371,6.6437655435787,9.45571628664995,10.4670603043167,8.07339959673603,6.17710037613065,8.68391318875782,10.8719420167804,10.7000164034229,9.34732619113822,7.74654686960101,7.4036149176257,7.31755108481541,11.0094541942131,8.62924482427151,10.5532830521088,9.27572293578627,9.74737445049216,12.0474002894674,11.1196412291431,10.871452091875,9.28428193734507,14.9735573733903,10.0496543137823,11.019780850791,16.6584751638348,15.9647301716022,17.0032479514525,8.59534464950852,12.2074271603377,9.68790919460698,10.149925010999,11.453845991775,9.27730120881885,9.4065821540357
